,lat,long,people,weekend_mean,workdays_mean,day_mean,night_mean
1155,"(55.745, 55.748]","(37.518, 37.526]",0.0,0.0,0.0,0.0,0.0
1156,"(55.745, 55.748]","(37.526, 37.533]",0.0,0.0,0.0,0.0,0.0
1157,"(55.745, 55.748]","(37.533, 37.541]",0.0,0.0,0.0,0.0,0.0
1158,"(55.745, 55.748]","(37.541, 37.548]",0.0,0.0,0.0,0.0,0.0
1159,"(55.745, 55.748]","(37.548, 37.556]",73.69006902846094,65.73645410261763,76.87151499879828,70.68446086265517,82.70689352587826
1160,"(55.745, 55.748]","(37.556, 37.563]",55.66944668768853,51.86109937167319,57.19278561409464,56.0876290221179,54.41489968440037
1161,"(55.745, 55.748]","(37.563, 37.571]",54.426321909040944,52.49632500995139,55.19832066867675,56.23949060128376,48.986815832312416
1162,"(55.745, 55.748]","(37.571, 37.578]",78.5157910872675,64.17667474433779,84.25143762443939,80.75637877988635,71.79402800941105
1163,"(55.745, 55.748]","(37.578, 37.586]",113.23150987169228,103.25266690019193,117.22304706029246,116.06581601484899,104.72859144222217
1164,"(55.745, 55.748]","(37.586, 37.593]",23.513300464117382,18.879491917834798,25.36682388263041,23.526204558223117,23.47458818180018
1165,"(55.745, 55.748]","(37.593, 37.601]",44.41229078878186,35.96480399897538,47.79128550470445,44.55896772331423,43.97225998518473
1166,"(55.745, 55.748]","(37.601, 37.608]",52.87182844524829,60.01240628910866,50.01559730770415,55.91842487229405,43.7320391641109
1167,"(55.745, 55.748]","(37.608, 37.616]",67.33782624334518,75.24994770123537,64.17297766018906,70.93409355958843,56.54902429461535
1168,"(55.745, 55.748]","(37.616, 37.624]",43.76644706546233,42.3630037761152,44.32782438120116,45.97695817461177,37.134913738014156
1169,"(55.745, 55.748]","(37.624, 37.631]",48.348697314631195,41.75205026908588,50.98735613284932,49.64175451371494,44.46952571738007
1170,"(55.745, 55.748]","(37.631, 37.639]",37.286461127872975,27.018569241340632,41.393617882485934,36.91781288161042,38.39240586666061
1171,"(55.745, 55.748]","(37.639, 37.646]",57.63856689282339,60.338209654679524,56.558709788080925,58.251797612706326,55.79887473317454
1172,"(55.745, 55.748]","(37.646, 37.654]",32.84332597796513,28.700806009797926,34.500333965232024,32.895492507005876,32.68682639084294
1173,"(55.745, 55.748]","(37.654, 37.661]",60.35351444931663,52.22747026893864,63.603932121467786,60.56087404390985,59.73143566553682
1174,"(55.745, 55.748]","(37.661, 37.669]",0.0,0.0,0.0,0.0,0.0
1175,"(55.745, 55.748]","(37.669, 37.676]",81.53972588873842,73.8429339505989,84.61844266399423,79.51524367158217,87.61317254020739
1176,"(55.745, 55.748]","(37.676, 37.684]",79.01793296786477,73.31058605534442,81.30087173287289,77.87680237410599,82.44132474914115
1177,"(55.745, 55.748]","(37.684, 37.691]",0.0,0.0,0.0,0.0,0.0
1178,"(55.745, 55.748]","(37.691, 37.699]",0.0,0.0,0.0,0.0,0.0
1179,"(55.745, 55.748]","(37.699, 37.706]",0.0,0.0,0.0,0.0,0.0
1180,"(55.745, 55.748]","(37.706, 37.714]",0.0,0.0,0.0,0.0,0.0
1181,"(55.745, 55.748]","(37.714, 37.722]",0.0,0.0,0.0,0.0,0.0
1182,"(55.745, 55.748]","(37.722, 37.729]",0.0,0.0,0.0,0.0,0.0
1183,"(55.745, 55.748]","(37.729, 37.737]",0.0,0.0,0.0,0.0,0.0
1184,"(55.745, 55.748]","(37.737, 37.744]",0.0,0.0,0.0,0.0,0.0
1185,"(55.745, 55.748]","(37.744, 37.752]",0.0,0.0,0.0,0.0,0.0
1186,"(55.745, 55.748]","(37.752, 37.759]",0.0,0.0,0.0,0.0,0.0
1187,"(55.745, 55.748]","(37.759, 37.767]",0.0,0.0,0.0,0.0,0.0
1188,"(55.748, 55.75]","(37.495, 37.503]",0.0,0.0,0.0,0.0,0.0
1189,"(55.748, 55.75]","(37.503, 37.51]",0.0,0.0,0.0,0.0,0.0
1190,"(55.748, 55.75]","(37.51, 37.518]",0.0,0.0,0.0,0.0,0.0
1191,"(55.748, 55.75]","(37.518, 37.526]",0.0,0.0,0.0,0.0,0.0
1192,"(55.748, 55.75]","(37.526, 37.533]",0.0,0.0,0.0,0.0,0.0
1193,"(55.748, 55.75]","(37.533, 37.541]",0.0,0.0,0.0,0.0,0.0
1194,"(55.748, 55.75]","(37.541, 37.548]",0.0,0.0,0.0,0.0,0.0
1195,"(55.748, 55.75]","(37.548, 37.556]",27.257270547107737,23.230530753968253,28.867966464363523,26.278804947905083,30.192667344715666
1196,"(55.748, 55.75]","(37.556, 37.563]",37.71360464515756,33.125679655781,39.548774640908185,36.13125617967336,42.4606500416102
1197,"(55.748, 55.75]","(37.563, 37.571]",52.96645364828807,45.182564863640856,56.08000916214694,52.74212965103839,53.639425640037125
1198,"(55.748, 55.75]","(37.571, 37.578]",24.06915027949747,21.452820542854596,25.115682174154617,24.840232845814846,21.755902580545335
1199,"(55.748, 55.75]","(37.578, 37.586]",93.06236206096442,78.14185321191043,99.03056560058594,93.98876005167779,90.28316808882428
1200,"(55.748, 55.75]","(37.586, 37.593]",39.974020104036775,40.78735549422413,39.648685947961816,44.020720680654414,27.833918374183845
1201,"(55.748, 55.75]","(37.593, 37.601]",41.35101905395049,33.36678803026279,44.54471146342555,40.876432135799575,42.774779808403174
1202,"(55.748, 55.75]","(37.601, 37.608]",56.89703846816504,53.62584325396825,58.20551655384375,57.20830026455027,55.96325307900938
1203,"(55.748, 55.75]","(37.608, 37.616]",87.6821687042209,92.1089809456927,85.91144380763215,87.48214656896779,88.2822351099802
1204,"(55.748, 55.75]","(37.616, 37.624]",0.0,0.0,0.0,0.0,0.0
1205,"(55.748, 55.75]","(37.624, 37.631]",92.8654827671804,107.84688812499752,86.87292062405349,98.34013459856615,76.44152727302324
1206,"(55.748, 55.75]","(37.631, 37.639]",171.02686984516026,209.5558779761905,155.6152665927482,184.01013007054672,132.07708916900094
1207,"(55.748, 55.75]","(37.639, 37.646]",77.7865892100194,77.17567080440573,78.03095657226487,78.78750746104265,74.78383445694969
1208,"(55.748, 55.75]","(37.646, 37.654]",63.13110366075065,58.27449639095473,65.07374656866901,62.67290355545423,64.50570397663985
1209,"(55.748, 55.75]","(37.654, 37.661]",64.07824374492995,61.746247563352846,65.0110422175608,63.68598284156446,65.25502645502645
1210,"(55.748, 55.75]","(37.661, 37.669]",0.0,0.0,0.0,0.0,0.0
1211,"(55.748, 55.75]","(37.669, 37.676]",0.0,0.0,0.0,0.0,0.0
1212,"(55.748, 55.75]","(37.676, 37.684]",156.4553288428561,118.60194494766507,171.59668240093242,140.73432308432314,203.61834611845487
1213,"(55.748, 55.75]","(37.684, 37.691]",0.0,0.0,0.0,0.0,0.0
1214,"(55.748, 55.75]","(37.691, 37.699]",0.0,0.0,0.0,0.0,0.0
1215,"(55.748, 55.75]","(37.699, 37.706]",0.0,0.0,0.0,0.0,0.0
1216,"(55.748, 55.75]","(37.706, 37.714]",0.0,0.0,0.0,0.0,0.0
1217,"(55.748, 55.75]","(37.714, 37.722]",0.0,0.0,0.0,0.0,0.0
1218,"(55.748, 55.75]","(37.722, 37.729]",0.0,0.0,0.0,0.0,0.0
1219,"(55.748, 55.75]","(37.729, 37.737]",0.0,0.0,0.0,0.0,0.0
1220,"(55.748, 55.75]","(37.737, 37.744]",0.0,0.0,0.0,0.0,0.0
1221,"(55.748, 55.75]","(37.744, 37.752]",0.0,0.0,0.0,0.0,0.0
1222,"(55.748, 55.75]","(37.752, 37.759]",0.0,0.0,0.0,0.0,0.0
1223,"(55.748, 55.75]","(37.759, 37.767]",0.0,0.0,0.0,0.0,0.0
1224,"(55.75, 55.753]","(37.495, 37.503]",0.0,0.0,0.0,0.0,0.0
1225,"(55.75, 55.753]","(37.503, 37.51]",0.0,0.0,0.0,0.0,0.0
1226,"(55.75, 55.753]","(37.51, 37.518]",0.0,0.0,0.0,0.0,0.0
1227,"(55.75, 55.753]","(37.518, 37.526]",0.0,0.0,0.0,0.0,0.0
1228,"(55.75, 55.753]","(37.526, 37.533]",0.0,0.0,0.0,0.0,0.0
1229,"(55.75, 55.753]","(37.533, 37.541]",240.04988425925936,179.9609375,264.0854629629631,245.40017636684306,223.9990079365079
1230,"(55.75, 55.753]","(37.541, 37.548]",0.0,0.0,0.0,0.0,0.0
1231,"(55.75, 55.753]","(37.548, 37.556]",94.15529809145883,88.93067956349206,96.24514550264554,99.97181909800958,76.7057350718065
1232,"(55.75, 55.753]","(37.556, 37.563]",49.79363181951025,43.71636819861723,52.22453726786746,53.54358455617946,38.54377360950267
1233,"(55.75, 55.753]","(37.563, 37.571]",39.97076247165532,36.69122023809523,41.282579365079364,40.890942302847066,37.21022297808012
1234,"(55.75, 55.753]","(37.571, 37.578]",33.309318310657574,27.605059523809526,35.591021825396815,33.56418493323255,32.544718442932734
1235,"(55.75, 55.753]","(37.578, 37.586]",135.7928203027523,127.38631257212506,139.15542339500314,140.479908362192,121.73155612443296
1236,"(55.75, 55.753]","(37.586, 37.593]",52.398469048639235,51.36641154288758,52.81129205093993,57.33557914867433,37.587138748534
1237,"(55.75, 55.753]","(37.593, 37.601]",120.63482589390621,116.86124002280421,122.14426024234709,129.1810897088299,94.99603444913527
1238,"(55.75, 55.753]","(37.601, 37.608]",70.965968387416,60.406088840920084,75.18992020601429,72.52494934117075,66.28902552615158
1239,"(55.75, 55.753]","(37.608, 37.616]",68.98835413115033,74.12499186079471,66.93369903929256,70.09310402565296,65.67410444764253
1240,"(55.75, 55.753]","(37.616, 37.624]",0.0,0.0,0.0,0.0,0.0
1241,"(55.75, 55.753]","(37.624, 37.631]",64.93262620275988,94.20337822733933,53.22432539292804,75.31883264775682,33.77400686776898
1242,"(55.75, 55.753]","(37.631, 37.639]",37.773758785604784,37.249603109672044,37.98342105597788,40.3905615826646,29.92335039442535
1243,"(55.75, 55.753]","(37.639, 37.646]",34.52508625040079,32.51166885317624,35.33045320929064,35.06351215040657,32.90980855038351
1244,"(55.75, 55.753]","(37.646, 37.654]",31.54205216985038,28.422852382552488,32.78973208476954,32.04182138046893,30.042744537994714
1245,"(55.75, 55.753]","(37.654, 37.661]",92.04237690121052,84.75887476798516,94.95577775450064,90.47740721546576,96.7372859584447
1246,"(55.75, 55.753]","(37.661, 37.669]",0.0,0.0,0.0,0.0,0.0
1247,"(55.75, 55.753]","(37.669, 37.676]",0.0,0.0,0.0,0.0,0.0
1248,"(55.75, 55.753]","(37.676, 37.684]",0.0,0.0,0.0,0.0,0.0
1249,"(55.75, 55.753]","(37.684, 37.691]",0.0,0.0,0.0,0.0,0.0
1250,"(55.75, 55.753]","(37.691, 37.699]",0.0,0.0,0.0,0.0,0.0
1251,"(55.75, 55.753]","(37.699, 37.706]",0.0,0.0,0.0,0.0,0.0
1252,"(55.75, 55.753]","(37.706, 37.714]",0.0,0.0,0.0,0.0,0.0
1253,"(55.75, 55.753]","(37.714, 37.722]",0.0,0.0,0.0,0.0,0.0
1254,"(55.75, 55.753]","(37.722, 37.729]",0.0,0.0,0.0,0.0,0.0
1255,"(55.75, 55.753]","(37.729, 37.737]",0.0,0.0,0.0,0.0,0.0
1256,"(55.75, 55.753]","(37.737, 37.744]",0.0,0.0,0.0,0.0,0.0
1257,"(55.75, 55.753]","(37.744, 37.752]",0.0,0.0,0.0,0.0,0.0
1258,"(55.75, 55.753]","(37.752, 37.759]",0.0,0.0,0.0,0.0,0.0
1259,"(55.75, 55.753]","(37.759, 37.767]",0.0,0.0,0.0,0.0,0.0
1260,"(55.753, 55.756]","(37.495, 37.503]",0.0,0.0,0.0,0.0,0.0
1261,"(55.753, 55.756]","(37.503, 37.51]",0.0,0.0,0.0,0.0,0.0
1262,"(55.753, 55.756]","(37.51, 37.518]",0.0,0.0,0.0,0.0,0.0
1263,"(55.753, 55.756]","(37.518, 37.526]",0.0,0.0,0.0,0.0,0.0
1264,"(55.753, 55.756]","(37.526, 37.533]",0.0,0.0,0.0,0.0,0.0
1265,"(55.753, 55.756]","(37.533, 37.541]",0.0,0.0,0.0,0.0,0.0
1266,"(55.753, 55.756]","(37.541, 37.548]",0.0,0.0,0.0,0.0,0.0
1267,"(55.753, 55.756]","(37.548, 37.556]",0.0,0.0,0.0,0.0,0.0
1268,"(55.753, 55.756]","(37.556, 37.563]",0.0,0.0,0.0,0.0,0.0
1269,"(55.753, 55.756]","(37.563, 37.571]",0.0,0.0,0.0,0.0,0.0
1270,"(55.753, 55.756]","(37.571, 37.578]",0.0,0.0,0.0,0.0,0.0
1271,"(55.753, 55.756]","(37.578, 37.586]",0.0,0.0,0.0,0.0,0.0
1272,"(55.753, 55.756]","(37.586, 37.593]",19.665100623582763,20.430034722222224,19.35912698412698,20.156283068783072,18.19155328798186
1273,"(55.753, 55.756]","(37.593, 37.601]",0.0,0.0,0.0,0.0,0.0
1274,"(55.753, 55.756]","(37.601, 37.608]",0.0,0.0,0.0,0.0,0.0
1275,"(55.753, 55.756]","(37.608, 37.616]",0.0,0.0,0.0,0.0,0.0
1276,"(55.753, 55.756]","(37.616, 37.624]",0.0,0.0,0.0,0.0,0.0
1277,"(55.753, 55.756]","(37.624, 37.631]",0.0,0.0,0.0,0.0,0.0
1278,"(55.753, 55.756]","(37.631, 37.639]",0.0,0.0,0.0,0.0,0.0
1279,"(55.753, 55.756]","(37.639, 37.646]",0.0,0.0,0.0,0.0,0.0
1280,"(55.753, 55.756]","(37.646, 37.654]",0.0,0.0,0.0,0.0,0.0
1281,"(55.753, 55.756]","(37.654, 37.661]",0.0,0.0,0.0,0.0,0.0
1282,"(55.753, 55.756]","(37.661, 37.669]",0.0,0.0,0.0,0.0,0.0
1283,"(55.753, 55.756]","(37.669, 37.676]",0.0,0.0,0.0,0.0,0.0
1284,"(55.753, 55.756]","(37.676, 37.684]",0.0,0.0,0.0,0.0,0.0
1285,"(55.753, 55.756]","(37.684, 37.691]",0.0,0.0,0.0,0.0,0.0
1286,"(55.753, 55.756]","(37.691, 37.699]",0.0,0.0,0.0,0.0,0.0
1287,"(55.753, 55.756]","(37.699, 37.706]",0.0,0.0,0.0,0.0,0.0
1288,"(55.753, 55.756]","(37.706, 37.714]",0.0,0.0,0.0,0.0,0.0
1289,"(55.753, 55.756]","(37.714, 37.722]",0.0,0.0,0.0,0.0,0.0
1290,"(55.753, 55.756]","(37.722, 37.729]",0.0,0.0,0.0,0.0,0.0
1291,"(55.753, 55.756]","(37.729, 37.737]",0.0,0.0,0.0,0.0,0.0
1292,"(55.753, 55.756]","(37.737, 37.744]",0.0,0.0,0.0,0.0,0.0
1293,"(55.753, 55.756]","(37.744, 37.752]",0.0,0.0,0.0,0.0,0.0
1294,"(55.753, 55.756]","(37.752, 37.759]",0.0,0.0,0.0,0.0,0.0
1295,"(55.753, 55.756]","(37.759, 37.767]",0.0,0.0,0.0,0.0,0.0
