,lat,long,people,weekend_mean,workdays_mean,day_mean,night_mean,metro,metro_dist
890,"(55.722, 55.725]","(37.691, 37.699]",165.30782076719578,153.70121527777778,169.95046296296297,166.39984567901234,162.03174603174602,Волгоградский проспект,0.007095244886541321
891,"(55.722, 55.725]","(37.699, 37.706]",0.0,0.0,0.0,0.0,0.0,Волгоградский проспект,0.014571976530312983
892,"(55.722, 55.725]","(37.706, 37.714]",0.0,0.0,0.0,0.0,0.0,Волгоградский проспект,0.0220645076990175
893,"(55.722, 55.725]","(37.714, 37.722]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.020407677476875153
894,"(55.722, 55.725]","(37.722, 37.729]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.01582476856071687
895,"(55.722, 55.725]","(37.729, 37.737]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.01403115462106199
896,"(55.722, 55.725]","(37.737, 37.744]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.015994477171825557
897,"(55.722, 55.725]","(37.744, 37.752]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.020670590218960252
898,"(55.722, 55.725]","(37.752, 37.759]",0.0,0.0,0.0,0.0,0.0,Кузьминки,0.021930312355281017
899,"(55.722, 55.725]","(37.759, 37.767]",0.0,0.0,0.0,0.0,0.0,Кузьминки,0.018799962765923137
900,"(55.725, 55.728]","(37.495, 37.503]",0.0,0.0,0.0,0.0,0.0,Минская,0.009445981156023816
901,"(55.725, 55.728]","(37.503, 37.51]",0.0,0.0,0.0,0.0,0.0,Парк Победы,0.011759411634939005
902,"(55.725, 55.728]","(37.51, 37.518]",0.0,0.0,0.0,0.0,0.0,Парк Победы,0.010157202469181753
903,"(55.725, 55.728]","(37.518, 37.526]",0.0,0.0,0.0,0.0,0.0,Парк Победы,0.013773625593868202
904,"(55.725, 55.728]","(37.526, 37.533]",0.0,0.0,0.0,0.0,0.0,Кутузовская,0.013840151733267686
905,"(55.725, 55.728]","(37.533, 37.541]",0.0,0.0,0.0,0.0,0.0,Кутузовская,0.013241971152358664
906,"(55.725, 55.728]","(37.541, 37.548]",0.0,0.0,0.0,0.0,0.0,Cтуденческая,0.012792005315824669
907,"(55.725, 55.728]","(37.548, 37.556]",0.0,0.0,0.0,0.0,0.0,Cтуденческая,0.012792005315822584
908,"(55.725, 55.728]","(37.556, 37.563]",39.59268314141981,34.84599985299261,41.49135645679068,39.17752048787738,40.8381711020471,Cпортивная,0.00648396483642613
909,"(55.725, 55.728]","(37.563, 37.571]",50.271065307644385,38.42811586889269,55.00824508314511,48.030362315572454,56.993174283860256,Cпортивная,0.0029566535136948745
910,"(55.725, 55.728]","(37.571, 37.578]",20.83690003779289,16.91453373015873,22.40584656084656,20.357495590828925,22.275113378684804,Фрунзенская,0.005899321994940194
911,"(55.725, 55.728]","(37.578, 37.586]",60.20897427763458,52.33863644808295,63.35710940945523,59.599360564252386,62.037815417781154,Фрунзенская,0.001775387281696518
912,"(55.725, 55.728]","(37.586, 37.593]",40.3439371240249,38.97869977431432,40.89003206390912,40.588060487425935,39.611567033821785,Фрунзенская,0.009165260498209687
913,"(55.725, 55.728]","(37.593, 37.601]",0.0,0.0,0.0,0.0,0.0,Парк культуры,0.009388439699965905
914,"(55.725, 55.728]","(37.601, 37.608]",125.34256522779036,104.64971590909089,133.61970495527012,119.63208924526386,142.47399317536997,Октябрьская,0.0073295361381173416
915,"(55.725, 55.728]","(37.608, 37.616]",108.40485095025936,94.27404602880671,114.05717291884041,102.88934285197126,124.9513752451235,Октябрьская,0.0025733441277804507
916,"(55.725, 55.728]","(37.616, 37.624]",60.59077892926615,46.08471534239923,66.39320436401293,57.57307957430315,69.64387699415525,Добрынинская,0.0042712059186992835
917,"(55.725, 55.728]","(37.624, 37.631]",110.32218080117269,74.664519204916,124.58524543967532,105.28521526911257,125.43307739735279,Cерпуховская,0.0028811108968567227
918,"(55.725, 55.728]","(37.631, 37.639]",46.86772721231101,33.165410448157736,52.34865391797233,43.397953153813035,57.277049387804915,Павелецкая,0.0049289349762342595
919,"(55.725, 55.728]","(37.639, 37.646]",46.403994236583536,20.674652777777773,56.69573082010585,45.53769841269842,49.00288170823885,Павелецкая,0.007984009018028567
920,"(55.725, 55.728]","(37.646, 37.654]",37.43564147112644,25.636811334045056,42.155173525958986,36.32662077188715,40.76270356884429,Павелецкая,0.014686538053611118
921,"(55.725, 55.728]","(37.654, 37.661]",12.76185829220772,10.93308699491156,13.493366811126185,12.150488276220932,14.595968340168069,Пролетарская,0.011063530178020966
922,"(55.725, 55.728]","(37.661, 37.669]",0.0,0.0,0.0,0.0,0.0,Пролетарская,0.005679058020480114
923,"(55.725, 55.728]","(37.669, 37.676]",0.0,0.0,0.0,0.0,0.0,Крестьянская застава,0.007275309821584134
924,"(55.725, 55.728]","(37.676, 37.684]",145.4240906084656,136.69513888888892,148.91567129629627,143.67105379188712,150.68320105820106,Дубровка,0.007437946558029404
925,"(55.725, 55.728]","(37.684, 37.691]",0.0,0.0,0.0,0.0,0.0,Волгоградский проспект,0.002245551157290646
926,"(55.725, 55.728]","(37.691, 37.699]",0.0,0.0,0.0,0.0,0.0,Волгоградский проспект,0.007385289432378561
927,"(55.725, 55.728]","(37.699, 37.706]",0.0,0.0,0.0,0.0,0.0,Волгоградский проспект,0.014715383107483274
928,"(55.725, 55.728]","(37.706, 37.714]",0.0,0.0,0.0,0.0,0.0,Волгоградский проспект,0.022159478784484397
929,"(55.725, 55.728]","(37.714, 37.722]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.022575502209257563
930,"(55.725, 55.728]","(37.722, 37.729]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.018536539590772838
931,"(55.725, 55.728]","(37.729, 37.737]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.017030951235917066
932,"(55.725, 55.728]","(37.737, 37.744]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.018681630014537935
933,"(55.725, 55.728]","(37.744, 37.752]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.0228134455968451
934,"(55.725, 55.728]","(37.752, 37.759]",0.0,0.0,0.0,0.0,0.0,Кузьминки,0.024476082202840817
935,"(55.725, 55.728]","(37.759, 37.767]",0.0,0.0,0.0,0.0,0.0,Кузьминки,0.02171586056319496
936,"(55.728, 55.731]","(37.495, 37.503]",0.0,0.0,0.0,0.0,0.0,Минская,0.008242485062163367
937,"(55.728, 55.731]","(37.503, 37.51]",0.0,0.0,0.0,0.0,0.0,Парк Победы,0.009323613140834816
938,"(55.728, 55.731]","(37.51, 37.518]",0.0,0.0,0.0,0.0,0.0,Парк Победы,0.00719824714774095
939,"(55.728, 55.731]","(37.518, 37.526]",0.0,0.0,0.0,0.0,0.0,Парк Победы,0.011762600137727628
940,"(55.728, 55.731]","(37.526, 37.533]",0.0,0.0,0.0,0.0,0.0,Кутузовская,0.01107834825232968
941,"(55.728, 55.731]","(37.533, 37.541]",0.0,0.0,0.0,0.0,0.0,Кутузовская,0.010321327434003949
942,"(55.728, 55.731]","(37.541, 37.548]",0.0,0.0,0.0,0.0,0.0,Cтуденческая,0.009962700437134002
943,"(55.728, 55.731]","(37.548, 37.556]",0.0,0.0,0.0,0.0,0.0,Cтуденческая,0.009962700437131327
944,"(55.728, 55.731]","(37.556, 37.563]",35.94559081234307,35.93483127361207,35.9498946278355,36.40333933951154,34.57234523083773,Cпортивная,0.008137677801440365
945,"(55.728, 55.731]","(37.563, 37.571]",48.68788645305225,29.14328114050145,56.50572857807256,44.88317010168165,60.10203550716413,Cпортивная,0.00573775217311527
946,"(55.728, 55.731]","(37.571, 37.578]",41.83424070608969,32.17416803597221,45.698269774136676,41.977999370285204,41.402964713503145,Фрунзенская,0.006302539170839766
947,"(55.728, 55.731]","(37.578, 37.586]",43.54875725867943,41.41182489842029,44.40353020278305,43.48208500819785,43.74877401012412,Фрунзенская,0.0028411265371317425
948,"(55.728, 55.731]","(37.586, 37.593]",49.32275712090568,52.234210302127856,48.158175848416825,50.2091740388876,46.66350636695992,Парк культуры,0.006772946183155241
949,"(55.728, 55.731]","(37.593, 37.601]",0.0,0.0,0.0,0.0,0.0,Парк культуры,0.006739643907502396
950,"(55.728, 55.731]","(37.601, 37.608]",18.87911562060722,24.16501863298738,16.76475441565515,21.06377708490804,12.325131227704759,Октябрьская,0.00690811841241751
951,"(55.728, 55.731]","(37.608, 37.616]",117.01331824508024,101.13861650060585,123.36319894287,112.70845768713095,129.92789991892818,Октябрьская,0.0007887331614658314
952,"(55.728, 55.731]","(37.616, 37.624]",102.16255618646208,87.77080319437047,107.91925738329869,102.18050806477015,102.10870055153784,Добрынинская,0.0036170706379550304
953,"(55.728, 55.731]","(37.624, 37.631]",102.51877685354488,89.83136851702987,107.59374018815079,102.78850330794262,101.70959749035154,Добрынинская,0.003991641266447399
954,"(55.728, 55.731]","(37.631, 37.639]",54.888798221234424,44.86213418498992,58.899463835732206,53.45689766224435,59.18449989820465,Павелецкая,0.002119999999992807
955,"(55.728, 55.731]","(37.639, 37.646]",196.27313161375656,153.71440972222226,213.29662037037036,188.2015873015873,220.48776455026456,Павелецкая,0.006629057248205477
956,"(55.728, 55.731]","(37.646, 37.654]",0.0,0.0,0.0,0.0,0.0,Марксистская,0.013608559806232896
957,"(55.728, 55.731]","(37.654, 37.661]",123.9212559329287,110.58438740079369,129.2560033457827,122.25007327004872,128.93480392156866,Пролетарская,0.010007082491914973
958,"(55.728, 55.731]","(37.661, 37.669]",0.0,0.0,0.0,0.0,0.0,Пролетарская,0.0031609650425131314
959,"(55.728, 55.731]","(37.669, 37.676]",0.0,0.0,0.0,0.0,0.0,Крестьянская застава,0.004864990544701466
960,"(55.728, 55.731]","(37.676, 37.684]",0.0,0.0,0.0,0.0,0.0,Волгоградский проспект,0.009499605254958642
961,"(55.728, 55.731]","(37.684, 37.691]",0.0,0.0,0.0,0.0,0.0,Волгоградский проспект,0.005219434835307593
962,"(55.728, 55.731]","(37.691, 37.699]",0.0,0.0,0.0,0.0,0.0,Волгоградский проспект,0.00876027967590165
963,"(55.728, 55.731]","(37.699, 37.706]",0.0,0.0,0.0,0.0,0.0,Волгоградский проспект,0.015451294444156358
964,"(55.728, 55.731]","(37.706, 37.714]",0.0,0.0,0.0,0.0,0.0,Волгоградский проспект,0.022654855991597635
965,"(55.728, 55.731]","(37.714, 37.722]",0.0,0.0,0.0,0.0,0.0,Авиамоторная,0.022613476070702215
966,"(55.728, 55.731]","(37.722, 37.729]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.021325648876419353
967,"(55.728, 55.731]","(37.729, 37.737]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.020030808770497066
968,"(55.728, 55.731]","(37.737, 37.744]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.021451883367203956
969,"(55.728, 55.731]","(37.744, 37.752]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.025132315850320042
970,"(55.728, 55.731]","(37.752, 37.759]",0.0,0.0,0.0,0.0,0.0,Кузьминки,0.027114914714972866
971,"(55.728, 55.731]","(37.759, 37.767]",0.0,0.0,0.0,0.0,0.0,Кузьминки,0.024651949212996467
972,"(55.731, 55.734]","(37.495, 37.503]",0.0,0.0,0.0,0.0,0.0,Минская,0.008040557194623816
973,"(55.731, 55.734]","(37.503, 37.51]",0.0,0.0,0.0,0.0,0.0,Парк Победы,0.007319546570652983
974,"(55.731, 55.734]","(37.51, 37.518]",0.0,0.0,0.0,0.0,0.0,Парк Победы,0.004296598887488906
975,"(55.731, 55.734]","(37.518, 37.526]",0.0,0.0,0.0,0.0,0.0,Парк Победы,0.0102471831251364
976,"(55.731, 55.734]","(37.526, 37.533]",0.0,0.0,0.0,0.0,0.0,Кутузовская,0.008479964622563051
977,"(55.731, 55.734]","(37.533, 37.541]",0.0,0.0,0.0,0.0,0.0,Кутузовская,0.007463899784961437
978,"(55.731, 55.734]","(37.541, 37.548]",0.0,0.0,0.0,0.0,0.0,Cтуденческая,0.007271547290642814
979,"(55.731, 55.734]","(37.548, 37.556]",92.17558815192743,67.01599702380952,102.2394246031746,87.02328042328043,107.63251133786848,Cтуденческая,0.00727154729063915
980,"(55.731, 55.734]","(37.556, 37.563]",0.0,0.0,0.0,0.0,0.0,Cпортивная,0.01041161851011174
981,"(55.731, 55.734]","(37.563, 37.571]",22.942377630872542,14.653087200017268,26.258093803214656,22.284609138970556,24.915683106578477,Cпортивная,0.008666129470538454
982,"(55.731, 55.734]","(37.571, 37.578]",66.55567365835225,50.177207341269856,73.1070601851852,62.59854497354496,78.427059712774,Фрунзенская,0.007914669923626343
983,"(55.731, 55.734]","(37.578, 37.586]",21.110590402989732,15.211870275752945,23.470078453884447,20.269609728831607,23.63353242546413,Фрунзенская,0.005567045895264384
984,"(55.731, 55.734]","(37.586, 37.593]",35.27684870456729,27.23011065617537,38.49554392392407,34.07035620752337,38.89632619569906,Парк культуры,0.004599217324714801
985,"(55.731, 55.734]","(37.593, 37.601]",37.566924341142716,48.600273837047126,33.15358454278094,40.26344836984196,29.477352255045012,Парк культуры,0.0045500329669106564
986,"(55.731, 55.734]","(37.601, 37.608]",93.29950528313528,115.01922261250435,84.61161835138759,97.71469300076721,80.05394213023949,Октябрьская,0.007728007505172142
987,"(55.731, 55.734]","(37.608, 37.616]",37.497545142377426,34.97253524178932,38.507549102612636,37.552608375147294,37.332355444067815,Октябрьская,0.0035527594908762125
988,"(55.731, 55.734]","(37.616, 37.624]",32.018913997939435,25.136121664332805,34.772030931382076,31.413624340158304,33.834782971282806,Полянка,0.004288962578532766
989,"(55.731, 55.734]","(37.624, 37.631]",30.45373720042285,26.046434722061075,32.21665819176757,30.98368182520166,28.863903326086486,Добрынинская,0.005364065622271205
990,"(55.731, 55.734]","(37.631, 37.639]",80.61340348479402,64.37424562143842,87.1090666301362,78.71566309063994,86.30662466725616,Павелецкая,0.0016414627622931151
991,"(55.731, 55.734]","(37.639, 37.646]",82.48787960329607,72.14461746982306,86.62518445668526,80.64079458579614,88.0291346557958,Павелецкая,0.006491871841003256
992,"(55.731, 55.734]","(37.646, 37.654]",43.81952658734434,35.19057062728938,47.27110897136633,42.9617472915092,46.39286447484978,Таганская,0.01077657645080203
993,"(55.731, 55.734]","(37.654, 37.661]",56.736493854296754,52.288257662331716,58.51578833108275,55.177958386464006,61.41210025779507,Марксистская,0.008203224975576406
994,"(55.731, 55.734]","(37.661, 37.669]",83.57299514311828,68.89594700540034,89.44381439820545,80.8764331086558,91.66268124650571,Пролетарская,0.0023940969069780656
995,"(55.731, 55.734]","(37.669, 37.676]",125.61495181405891,119.27715773809523,128.15006944444445,125.165126606198,126.96442743764179,Крестьянская застава,0.0035222340921682274
996,"(55.731, 55.734]","(37.676, 37.684]",0.0,0.0,0.0,0.0,0.0,Крестьянская застава,0.011008457339705085
997,"(55.731, 55.734]","(37.684, 37.691]",0.0,0.0,0.0,0.0,0.0,Волгоградский проспект,0.008212338278470805
998,"(55.731, 55.734]","(37.691, 37.699]",0.0,0.0,0.0,0.0,0.0,Волгоградский проспект,0.010813995561309886
999,"(55.731, 55.734]","(37.699, 37.706]",0.0,0.0,0.0,0.0,0.0,Волгоградский проспект,0.016701571782321314
1000,"(55.731, 55.734]","(37.706, 37.714]",0.0,0.0,0.0,0.0,0.0,Авиамоторная,0.020717367110717276
1001,"(55.731, 55.734]","(37.714, 37.722]",0.0,0.0,0.0,0.0,0.0,Авиамоторная,0.019618595770344718
1002,"(55.731, 55.734]","(37.722, 37.729]",0.0,0.0,0.0,0.0,0.0,Авиамоторная,0.02143803395836621
1003,"(55.731, 55.734]","(37.729, 37.737]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.02303070341957146
1004,"(55.731, 55.734]","(37.737, 37.744]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.024276805803073852
1005,"(55.731, 55.734]","(37.744, 37.752]",0.0,0.0,0.0,0.0,0.0,Шоссе энтузиастов,0.026112437649508866
1006,"(55.731, 55.734]","(37.752, 37.759]",0.0,0.0,0.0,0.0,0.0,Шоссе энтузиастов,0.026169818493819906
1007,"(55.731, 55.734]","(37.759, 37.767]",0.0,0.0,0.0,0.0,0.0,Кузьминки,0.027601786174090065
1008,"(55.734, 55.736]","(37.495, 37.503]",0.0,0.0,0.0,0.0,0.0,Багратионовская,0.00838978545613605
1009,"(55.734, 55.736]","(37.503, 37.51]",0.0,0.0,0.0,0.0,0.0,Парк Победы,0.006287349362010573
1010,"(55.734, 55.736]","(37.51, 37.518]",0.0,0.0,0.0,0.0,0.0,Парк Победы,0.002101371456927073
1011,"(55.734, 55.736]","(37.518, 37.526]",0.0,0.0,0.0,0.0,0.0,Парк Победы,0.009537282736717891
1012,"(55.734, 55.736]","(37.526, 37.533]",0.0,0.0,0.0,0.0,0.0,Кутузовская,0.006581018158306801
1013,"(55.734, 55.736]","(37.533, 37.541]",0.0,0.0,0.0,0.0,0.0,Кутузовская,0.005206707212816015
1014,"(55.734, 55.736]","(37.541, 37.548]",0.0,0.0,0.0,0.0,0.0,Cтуденческая,0.00528917762984577
1015,"(55.734, 55.736]","(37.548, 37.556]",0.0,0.0,0.0,0.0,0.0,Cтуденческая,0.005289177629840733
1016,"(55.734, 55.736]","(37.556, 37.563]",0.0,0.0,0.0,0.0,0.0,Киевская,0.01145108291822588
1017,"(55.734, 55.736]","(37.563, 37.571]",51.37660027552577,37.86284974059971,56.7821004894962,51.551229562201,50.8527124155,Киевская,0.00888410378147886
1018,"(55.734, 55.736]","(37.571, 37.578]",0.0,0.0,0.0,0.0,0.0,Фрунзенская,0.009772000818660812
1019,"(55.734, 55.736]","(37.578, 37.586]",0.0,0.0,0.0,0.0,0.0,Фрунзенская,0.00799011889773439
1020,"(55.734, 55.736]","(37.586, 37.593]",96.49003980692648,62.814953984723,109.96007413580784,92.34356814555227,108.92945479104898,Парк культуры,0.0037819042822355244
1021,"(55.734, 55.736]","(37.593, 37.601]",82.47945477233202,76.01495122302283,85.06525619205567,81.0843269656155,86.66483819248155,Парк культуры,0.003721934980626128
1022,"(55.734, 55.736]","(37.601, 37.608]",21.190673664824995,35.473162714725156,15.477678044864929,23.97158533320538,12.847938659683845,Октябрьская,0.009136306693625284
1023,"(55.734, 55.736]","(37.608, 37.616]",54.70291230757308,49.07018402456502,56.95600362077635,53.944759612470634,56.977370392880495,Октябрьская,0.006030928618380111
1024,"(55.734, 55.736]","(37.616, 37.624]",44.94495983759178,33.74794277253816,49.42376666361325,44.52643382254524,46.200537882731496,Полянка,0.002108364294908393
1025,"(55.734, 55.736]","(37.624, 37.631]",38.76473565196392,35.142019636407625,40.21382205818643,39.80571562260866,35.641795740029686,Третьяковская,0.006174827932820601
1026,"(55.734, 55.736]","(37.631, 37.639]",29.57123383260719,22.24036693643681,32.503580591075355,29.203393509614873,30.67475480158421,Павелецкая,0.003865798753168569
1027,"(55.734, 55.736]","(37.639, 37.646]",34.09093400244939,25.95292557837584,37.34613737207884,33.66940312802593,35.35552662571984,Павелецкая,0.007375255927763845
1028,"(55.734, 55.736]","(37.646, 37.654]",50.579643801965226,50.041418650793645,50.79493386243385,51.810163139329795,46.8880857898715,Таганская,0.008493209051943609
1029,"(55.734, 55.736]","(37.654, 37.661]",28.93040205476246,27.191289768133622,29.626046969414002,28.140834988197327,31.299103254457847,Марксистская,0.005704638463563748
1030,"(55.734, 55.736]","(37.661, 37.669]",101.89016203703709,86.69097222222223,107.96983796296301,101.16990740740738,104.05092592592592,Пролетарская,0.003991453369387811
1031,"(55.734, 55.736]","(37.669, 37.676]",161.22354497354505,150.93576388888889,165.33865740740742,157.71715167548496,171.7427248677249,Крестьянская застава,0.0040952573789715604
1032,"(55.734, 55.736]","(37.676, 37.684]",70.28028391912319,61.92646329365079,73.62181216931215,68.9141975308642,74.3785430839002,Площадь Ильича,0.01072197267297489
1033,"(55.734, 55.736]","(37.684, 37.691]",0.0,0.0,0.0,0.0,0.0,Волгоградский проспект,0.01070945843635425
1034,"(55.734, 55.736]","(37.691, 37.699]",0.0,0.0,0.0,0.0,0.0,Волгоградский проспект,0.012813762132956593
1035,"(55.734, 55.736]","(37.699, 37.706]",0.0,0.0,0.0,0.0,0.0,Волгоградский проспект,0.018060800093018966
1036,"(55.734, 55.736]","(37.706, 37.714]",0.0,0.0,0.0,0.0,0.0,Авиамоторная,0.01837278694156887
1037,"(55.734, 55.736]","(37.714, 37.722]",0.0,0.0,0.0,0.0,0.0,Авиамоторная,0.017124231369618936
1038,"(55.734, 55.736]","(37.722, 37.729]",0.0,0.0,0.0,0.0,0.0,Авиамоторная,0.01918174392489162
1039,"(55.734, 55.736]","(37.729, 37.737]",0.0,0.0,0.0,0.0,0.0,Авиамоторная,0.02356139427114296
1040,"(55.734, 55.736]","(37.737, 37.744]",0.0,0.0,0.0,0.0,0.0,Шоссе энтузиастов,0.0258507137232178
1041,"(55.734, 55.736]","(37.744, 37.752]",0.0,0.0,0.0,0.0,0.0,Шоссе энтузиастов,0.023638092139587785
1042,"(55.734, 55.736]","(37.752, 37.759]",0.0,0.0,0.0,0.0,0.0,Шоссе энтузиастов,0.023701464089790576
1043,"(55.734, 55.736]","(37.759, 37.767]",0.0,0.0,0.0,0.0,0.0,Шоссе энтузиастов,0.026024207961045487
1044,"(55.736, 55.739]","(37.495, 37.503]",0.0,0.0,0.0,0.0,0.0,Багратионовская,0.005944619415910366
1045,"(55.736, 55.739]","(37.503, 37.51]",0.0,0.0,0.0,0.0,0.0,Парк Победы,0.006163259040472737
1046,"(55.736, 55.739]","(37.51, 37.518]",0.0,0.0,0.0,0.0,0.0,Парк Победы,0.0016943323168676146
1047,"(55.736, 55.739]","(37.518, 37.526]",0.0,0.0,0.0,0.0,0.0,Парк Победы,0.009455937922812907
1048,"(55.736, 55.739]","(37.526, 37.533]",0.0,0.0,0.0,0.0,0.0,Кутузовская,0.005216301371660195
1049,"(55.736, 55.739]","(37.533, 37.541]",0.0,0.0,0.0,0.0,0.0,Кутузовская,0.0033181018670333964
1050,"(55.736, 55.739]","(37.541, 37.548]",39.706946909773,36.51351666901939,40.984319006074436,40.690785184832784,36.75543208459357,Cтуденческая,0.003946568129406137
1051,"(55.736, 55.739]","(37.548, 37.556]",0.0,0.0,0.0,0.0,0.0,Cтуденческая,0.003946568129399385
1052,"(55.736, 55.739]","(37.556, 37.563]",0.0,0.0,0.0,0.0,0.0,Киевская,0.00964247374899663
1053,"(55.736, 55.739]","(37.563, 37.571]",37.90215397889053,29.288409456887717,41.347651787691674,37.49653093819761,39.11902310096927,Киевская,0.006385710610424776
1054,"(55.736, 55.739]","(37.571, 37.578]",82.76199452003027,70.2247023809524,87.77691137566141,85.50637125220459,74.52886432350718,Киевская,0.010053720704301595
1055,"(55.736, 55.739]","(37.578, 37.586]",68.76286080733583,54.1532286874022,74.60671365530929,68.10517750762614,70.73591070646486,Фрунзенская,0.01044949759557184
1056,"(55.736, 55.739]","(37.586, 37.593]",162.9493017141384,142.9529462338099,170.94784390626972,159.7974561329742,172.40483845763092,Парк культуры,0.004466855717392637
1057,"(55.736, 55.739]","(37.593, 37.601]",113.1247285917537,81.42639803835456,125.80406081311337,109.62656496942215,123.61921945874843,Парк культуры,0.0044161974593557645
1058,"(55.736, 55.739]","(37.601, 37.608]",0.0,0.0,0.0,0.0,0.0,Кропоткинская,0.0077510902458958995
1059,"(55.736, 55.739]","(37.608, 37.616]",23.002818998219063,27.32744349126068,21.27296920100241,24.83338089149102,17.5111333184032,Полянка,0.006629871793631404
1060,"(55.736, 55.739]","(37.616, 37.624]",38.81229540383159,29.83475121778252,42.40331307825123,37.2774866701471,43.41672160488508,Полянка,0.0017306646122261702
1061,"(55.736, 55.739]","(37.624, 37.631]",41.695390722028854,36.59687931944085,43.73479528306407,42.80197256390772,38.37564519639221,Третьяковская,0.0040408538701578334
1062,"(55.736, 55.739]","(37.631, 37.639]",29.33938221011611,21.32787332395885,32.54398576457904,29.024047087545146,30.285387577829052,Павелецкая,0.006300349196670105
1063,"(55.736, 55.739]","(37.639, 37.646]",40.0202503438811,33.5141744895043,42.62268068563183,39.57879342479208,41.34462110114823,Павелецкая,0.008896313843384669
1064,"(55.736, 55.739]","(37.646, 37.654]",57.2208160168964,52.26915156202555,59.20148179884473,56.853377680229684,58.32313102689654,Таганская,0.006374527433467528
1065,"(55.736, 55.739]","(37.654, 37.661]",65.57575371067095,54.044509078884076,70.18825156338562,63.55681510582302,71.63256952521445,Марксистская,0.0032082549773979376
1066,"(55.736, 55.739]","(37.661, 37.669]",0.0,0.0,0.0,0.0,0.0,Крестьянская застава,0.006111966377518864
1067,"(55.736, 55.739]","(37.669, 37.676]",35.97639152318679,34.321769850755814,36.63824019215919,35.539891376278106,37.285891963912796,Крестьянская застава,0.00579966662834918
1068,"(55.736, 55.739]","(37.676, 37.684]",66.29896069538928,59.0657242063492,69.1922552910053,64.62685185185185,71.3152872260015,Площадь Ильича,0.008239884586573562
1069,"(55.736, 55.739]","(37.684, 37.691]",0.0,0.0,0.0,0.0,0.0,Римская,0.010221219594553228
1070,"(55.736, 55.739]","(37.691, 37.699]",76.30355017006805,59.424231150793645,83.05527777777776,75.67929894179893,78.17630385487527,Волгоградский проспект,0.0149647084836268
1071,"(55.736, 55.739]","(37.699, 37.706]",0.0,0.0,0.0,0.0,0.0,Волгоградский проспект,0.019645419313415877
1072,"(55.736, 55.739]","(37.706, 37.714]",0.0,0.0,0.0,0.0,0.0,Авиамоторная,0.016075114307534933
1073,"(55.736, 55.739]","(37.714, 37.722]",0.0,0.0,0.0,0.0,0.0,Авиамоторная,0.01463179073115359
1074,"(55.736, 55.739]","(37.722, 37.729]",0.0,0.0,0.0,0.0,0.0,Авиамоторная,0.016993801811253047
1075,"(55.736, 55.739]","(37.729, 37.737]",0.0,0.0,0.0,0.0,0.0,Авиамоторная,0.0218171790110518
1076,"(55.736, 55.739]","(37.737, 37.744]",0.0,0.0,0.0,0.0,0.0,Шоссе энтузиастов,0.0236148131476811
1077,"(55.736, 55.739]","(37.744, 37.752]",0.0,0.0,0.0,0.0,0.0,Шоссе энтузиастов,0.021169775624691276
1078,"(55.736, 55.739]","(37.752, 37.759]",0.0,0.0,0.0,0.0,0.0,Шоссе энтузиастов,0.021240513176469234
1079,"(55.736, 55.739]","(37.759, 37.767]",0.0,0.0,0.0,0.0,0.0,Шоссе энтузиастов,0.023804608797455048
1080,"(55.739, 55.742]","(37.495, 37.503]",0.0,0.0,0.0,0.0,0.0,Багратионовская,0.0031270593214719512
1081,"(55.739, 55.742]","(37.503, 37.51]",0.0,0.0,0.0,0.0,0.0,Парк Победы,0.007254775117117988
1082,"(55.739, 55.742]","(37.51, 37.518]",0.0,0.0,0.0,0.0,0.0,Парк Победы,0.004185303095352518
1083,"(55.739, 55.742]","(37.518, 37.526]",0.0,0.0,0.0,0.0,0.0,Парк Победы,0.010201017694332102
1084,"(55.739, 55.742]","(37.526, 37.533]",0.0,0.0,0.0,0.0,0.0,Кутузовская,0.004938603041345204
1085,"(55.739, 55.742]","(37.533, 37.541]",77.4700965336998,69.37398696612243,80.70854036073075,76.43356524751661,80.5796903922495,Кутузовская,0.0028617826612114664
1086,"(55.739, 55.742]","(37.541, 37.548]",31.57855489417989,24.698487103174607,34.33058201058201,32.111970899470904,29.978306878306874,Cтуденческая,0.004146733654336182
1087,"(55.739, 55.742]","(37.548, 37.556]",49.841197527168035,39.820098958006575,53.84963695483261,49.76462425728302,50.070917336823136,Cтуденческая,0.004146733654329757
1088,"(55.739, 55.742]","(37.556, 37.563]",0.0,0.0,0.0,0.0,0.0,Киевская,0.007981058827000677
